typ,typ_label,name,address,lat,lng,wertstoffinsel_glas,wertstoffinsel_kleider,wertstoffinsel_papier,google_maps_url
5.0,Wertstoffinsel,Wiesenstraße Pattensen / Hüpede - zw. Bennigser Str. und An der Halbe,"Wiesenstraße , Pattensen / Hüpede",52.241163595128,9.7289628960272,True,False,True,"https://www.google.com/maps?q=52.241163595128,9.7289628960272"
5.0,Wertstoffinsel,Zum Holze Pattensen / Jeinsen - ggü. Ostlandstr.,"Zum Holze , Pattensen / Jeinsen",52.21726963529,9.789889456479,True,False,True,"https://www.google.com/maps?q=52.21726963529,9.789889456479"
5.0,Wertstoffinsel,Ludwig-Erhard-Str. 22 Pattensen / Pattensen - Wertstoffhof,"Ludwig-Erhard-Str. 22 , Pattensen / Pattensen",52.263132070253,9.7790111230976,True,False,False,"https://www.google.com/maps?q=52.263132070253,9.7790111230976"
5.0,Wertstoffinsel,Piester Weg Pattensen / Pattensen - Ecke Braunschweiger Str.,"Piester Weg , Pattensen / Pattensen",52.258682078996,9.7665819665644,True,False,True,"https://www.google.com/maps?q=52.258682078996,9.7665819665644"
5.0,Wertstoffinsel,Redener Weg 46 Pattensen / Pattensen - Parkplatz Fuchsbach,"Redener Weg 46 , Pattensen / Pattensen",52.269102121473,9.7707624756303,True,False,True,"https://www.google.com/maps?q=52.269102121473,9.7707624756303"
5.0,Wertstoffinsel,Rudolf-Harbig-Str. Pattensen / Pattensen - zum Motoballplatz,"Rudolf-Harbig-Str. , Pattensen / Pattensen",52.262533477223,9.7478342950737,True,False,False,"https://www.google.com/maps?q=52.262533477223,9.7478342950737"
5.0,Wertstoffinsel,Grünes Tal 999 Pattensen / Schulenburg/Leine -,"Grünes Tal 999 , Pattensen / Schulenburg/Leine",52.193356056953,9.7732847627543,True,False,False,"https://www.google.com/maps?q=52.193356056953,9.7732847627543"
5.0,Wertstoffinsel,Am Sportpark 7 Ronnenberg / Empelde - Parkplatz,"Am Sportpark 7 , Ronnenberg / Empelde",52.338690636419,9.6751714130545,True,False,True,"https://www.google.com/maps?q=52.338690636419,9.6751714130545"
5.0,Wertstoffinsel,Berliner Str. 25 hinter Penny Ronnenberg / Empelde - S Bahn Zugang,"Berliner Str. 25 hinter Penny , Ronnenberg / Empelde",52.340291756892,9.6687079741359,True,False,False,"https://www.google.com/maps?q=52.340291756892,9.6687079741359"
5.0,Wertstoffinsel,Nenndorfer Str. Ronnenberg / Empelde - vor Bahnübergang,"Nenndorfer Str. , Ronnenberg / Empelde",52.344378944468,9.6724982800576,True,False,True,"https://www.google.com/maps?q=52.344378944468,9.6724982800576"
5.0,Wertstoffinsel,Mühlenweg 28 Parkplatz Nabu Ronnenberg / Ihme-Roloven - Kindertagesstätte,"Mühlenweg 28 Parkplatz Nabu , Ronnenberg / Ihme-Roloven",52.301090584174,9.6753913130855,True,False,True,"https://www.google.com/maps?q=52.301090584174,9.6753913130855"
5.0,Wertstoffinsel,Am Denkmal 999 Ronnenberg / Linderte -,"Am Denkmal 999 , Ronnenberg / Linderte",,,True,False,True,"https://www.google.com/maps?q=nan,nan"
5.0,Wertstoffinsel,Weetzer Kirchweg Ronnenberg / Ronnenberg - ggü. Friedhof,"Weetzer Kirchweg , Ronnenberg / Ronnenberg",52.311670531268,9.6501165260969,True,False,False,"https://www.google.com/maps?q=52.311670531268,9.6501165260969"
5.0,Wertstoffinsel,Bröhnstr. Ronnenberg / Weetzen - Ecke Haferkamp,"Bröhnstr. , Ronnenberg / Weetzen",52.299964842675,9.6368932559246,True,False,False,"https://www.google.com/maps?q=52.299964842675,9.6368932559246"
5.0,Wertstoffinsel,Vörier Str. Ronnenberg / Weetzen - Ecke Sutfeldweg,"Vörier Str. , Ronnenberg / Weetzen",52.290942576061,9.6394176717308,True,False,True,"https://www.google.com/maps?q=52.290942576061,9.6394176717308"
5.0,Wertstoffinsel,Hatefeld Seelze / Almhorst - auf dem Festplatz,"Hatefeld , Seelze / Almhorst",52.379819350326,9.5699322909192,True,False,True,"https://www.google.com/maps?q=52.379819350326,9.5699322909192"
5.0,Wertstoffinsel,Raiffeisenstr. Seelze / Dedensen - Festplatz / Dirtpark,"Raiffeisenstr. , Seelze / Dedensen",52.401029860323,9.5083840988503,True,False,False,"https://www.google.com/maps?q=52.401029860323,9.5083840988503"
5.0,Wertstoffinsel,Friesenstr. Seelze / Gümmer - Ecke Graseweg,"Friesenstr. , Seelze / Gümmer",52.405448940076,9.5318223639868,True,False,True,"https://www.google.com/maps?q=52.405448940076,9.5318223639868"
5.0,Wertstoffinsel,Wasserfurche Ecke Im Tale Seelze / Harenberg - Rückwertig Garagenhof,"Wasserfurche Ecke Im Tale , Seelze / Harenberg",52.381653934683,9.6266670306973,True,False,True,"https://www.google.com/maps?q=52.381653934683,9.6266670306973"
5.0,Wertstoffinsel,Osterende Seelze / Kirchwehren - Ortsausgang Richtung L390,"Osterende , Seelze / Kirchwehren",52.364944992907,9.5726340897835,True,False,True,"https://www.google.com/maps?q=52.364944992907,9.5726340897835"
5.0,Wertstoffinsel,Alte Aue Ecke Akazienstraße Seelze / Letter - Mini Golf,"Alte Aue Ecke Akazienstraße , Seelze / Letter",52.397516623347,9.6327706370462,True,False,False,"https://www.google.com/maps?q=52.397516623347,9.6327706370462"
5.0,Wertstoffinsel,Möllerkamp Ecke Wiesenweg Seelze / Letter - Wendehammer,"Möllerkamp Ecke Wiesenweg , Seelze / Letter",52.401523003373,9.6334011983279,True,False,False,"https://www.google.com/maps?q=52.401523003373,9.6334011983279"
5.0,Wertstoffinsel,Nico-Flatau-Platz Seelze / Letter - Parkplatz,"Nico-Flatau-Platz , Seelze / Letter",52.407004538268,9.642226476529,True,False,True,"https://www.google.com/maps?q=52.407004538268,9.642226476529"
5.0,Wertstoffinsel,Max-Planck-Str. Seelze / Letter-Süd - Ecke Albert-Einstein-Str.,"Max-Planck-Str. , Seelze / Letter-Süd",52.387982394091,9.6419062899246,True,False,False,"https://www.google.com/maps?q=52.387982394091,9.6419062899246"
5.0,Wertstoffinsel,Fährweg Seelze / Lohnde - Parkplatz SC Lohnde 96,"Fährweg , Seelze / Lohnde",52.403317147426,9.5612244500296,True,False,True,"https://www.google.com/maps?q=52.403317147426,9.5612244500296"
5.0,Wertstoffinsel,Werftstr. 14 Seelze / Lohnde - vor Wertstoffhof,"Werftstr. 14 , Seelze / Lohnde",52.395402476672,9.567517036546,True,False,False,"https://www.google.com/maps?q=52.395402476672,9.567517036546"
5.0,Wertstoffinsel,Humboldtstr. Seelze / Seelze - Ecke Hannoversche Str.,"Humboldtstr. , Seelze / Seelze",52.394897610567,9.5987844716277,True,False,False,"https://www.google.com/maps?q=52.394897610567,9.5987844716277"
5.0,Wertstoffinsel,Kantstr. Seelze / Seelze - zw. Heinrich-Heine-Str. und Südstr.,"Kantstr. , Seelze / Seelze",52.392597856379,9.5894804046995,True,False,True,"https://www.google.com/maps?q=52.392597856379,9.5894804046995"
5.0,Wertstoffinsel,Wunstorfer Str. Seelze / Seelze - Höhe Parkplatz Moitje Kolonie,"Wunstorfer Str. , Seelze / Seelze",52.397123654776,9.5778271007257,True,False,False,"https://www.google.com/maps?q=52.397123654776,9.5778271007257"
5.0,Wertstoffinsel,An den Grachten Seelze / Seelze-Süd - Wendeplatz,"An den Grachten , Seelze / Seelze-Süd",52.388601234547,9.5868409665918,True,False,False,"https://www.google.com/maps?q=52.388601234547,9.5868409665918"
5.0,Wertstoffinsel,Heinrich-Beensen-Str. Seelze / Velber - Parkplatz Kita,"Heinrich-Beensen-Str. , Seelze / Velber",52.365403083701,9.6508756208878,True,False,True,"https://www.google.com/maps?q=52.365403083701,9.6508756208878"
5.0,Wertstoffinsel,Freien Str. Sehnde / Bilm - Ecke Kleifeld,"Freien Str. , Sehnde / Bilm",52.340486141315,9.9147520058177,True,False,True,"https://www.google.com/maps?q=52.340486141315,9.9147520058177"
5.0,Wertstoffinsel,Ost-West-Straße Ecke Fliederst Sehnde / Dolgen - Parkplatz Dorfkindergarten,"Ost-West-Straße Ecke Fliederst , Sehnde / Dolgen",52.318390214385,10.050534750827,True,False,False,"https://www.google.com/maps?q=52.318390214385,10.050534750827"
5.0,Wertstoffinsel,Stiegfeldweg Sehnde / Evern - Am Sportplatz / Feldwegzufahrt,"Stiegfeldweg , Sehnde / Evern",52.318826611576,10.017108549099,True,False,True,"https://www.google.com/maps?q=52.318826611576,10.017108549099"
5.0,Wertstoffinsel,Am Zimmerplatz Sehnde / Haimar - Ecke Harberstr.,"Am Zimmerplatz , Sehnde / Haimar",52.304975971732,10.04443839631,True,False,True,"https://www.google.com/maps?q=52.304975971732,10.04443839631"
5.0,Wertstoffinsel,Bilmer Str. Sehnde / Höver - Richtung Hannoversche Str.,"Bilmer Str. , Sehnde / Höver",52.35091239702,9.8975543070786,True,False,False,"https://www.google.com/maps?q=52.35091239702,9.8975543070786"
5.0,Wertstoffinsel,Lerchengrund Sehnde / Ilten - Ecke Am Park,"Lerchengrund , Sehnde / Ilten",52.340208301825,9.9353109056876,True,False,True,"https://www.google.com/maps?q=52.340208301825,9.9353109056876"
5.0,Wertstoffinsel,Rathausstr. Sehnde / Ilten - Ecke Glückauf-Sraße,"Rathausstr. , Sehnde / Ilten",52.346072138514,9.9373431215235,True,False,True,"https://www.google.com/maps?q=52.346072138514,9.9373431215235"
5.0,Wertstoffinsel,Wieckäckernstr. Sehnde / Klein Lobke - Nähe Schlosserberg,"Wieckäckernstr. , Sehnde / Klein Lobke",52.283674135828,10.016904442866,True,False,False,"https://www.google.com/maps?q=52.283674135828,10.016904442866"
5.0,Wertstoffinsel,Müllinger Str. Sehnde / Müllingen - Ecke Alte Schmiede,"Müllinger Str. , Sehnde / Müllingen",52.293562442451,9.9090487989123,True,False,True,"https://www.google.com/maps?q=52.293562442451,9.9090487989123"
5.0,Wertstoffinsel,Triftstr. Sehnde / Rethmar - Nähe Bergfeld S,"Triftstr. , Sehnde / Rethmar",52.317321884585,10.003826084167,True,False,True,"https://www.google.com/maps?q=52.317321884585,10.003826084167"
5.0,Wertstoffinsel,Borsigring Sehnde / Sehnde - am Wertstoffhof,"Borsigring , Sehnde / Sehnde",52.323286711737,9.9819662349034,True,False,False,"https://www.google.com/maps?q=52.323286711737,9.9819662349034"
5.0,Wertstoffinsel,Dieselstr. Sehnde / Sehnde - Ecke Borsigring nur Glascontainer,"Dieselstr. , Sehnde / Sehnde",52.31830288607,9.9768969948911,True,False,False,"https://www.google.com/maps?q=52.31830288607,9.9768969948911"
5.0,Wertstoffinsel,Steinweg Sehnde / Sehnde - Parkplatz,"Steinweg , Sehnde / Sehnde",52.316557881135,9.9660608886906,True,False,True,"https://www.google.com/maps?q=52.316557881135,9.9660608886906"
5.0,Wertstoffinsel,Hohenfelser Str. Sehnde / Wehmingen - zw. An der Landstr. u. Im Buchenkamp,"Hohenfelser Str. , Sehnde / Wehmingen",52.295347127994,9.9338229978449,True,False,True,"https://www.google.com/maps?q=52.295347127994,9.9338229978449"
5.0,Wertstoffinsel,Kaiserstr. Springe / Alferde - Ecke Drüstenstraße,"Kaiserstr. , Springe / Alferde",52.16305702084,9.704337852306,True,False,True,"https://www.google.com/maps?q=52.16305702084,9.704337852306"
5.0,Wertstoffinsel,Hohbrink Springe / Altenhagen I - ggü. Dorfgemeinschaftshaus,"Hohbrink , Springe / Altenhagen I",52.171614890759,9.5211187479886,True,False,False,"https://www.google.com/maps?q=52.171614890759,9.5211187479886"
5.0,Wertstoffinsel,Allerfeldstr. hinter Immengart Springe / Bennigsen - Straßenknick,"Allerfeldstr. hinter Immengart , Springe / Bennigsen",52.235656417209,9.6769310447239,True,False,False,"https://www.google.com/maps?q=52.235656417209,9.6769310447239"
5.0,Wertstoffinsel,Friedrich-Ludwig-Jahn-Str. Eck Springe / Bennigsen - Feuerwehr,"Friedrich-Ludwig-Jahn-Str. Eck , Springe / Bennigsen",52.242047501985,9.6661024516405,True,False,False,"https://www.google.com/maps?q=52.242047501985,9.6661024516405"
5.0,Wertstoffinsel,Gleiwitzer Str. Springe / Bennigsen - Ecke Breslauer Str. Höhe Freibad,"Gleiwitzer Str. , Springe / Bennigsen",52.237020804867,9.6533892215457,True,False,False,"https://www.google.com/maps?q=52.237020804867,9.6533892215457"
5.0,Wertstoffinsel,Medefelder Str. Springe / Bennigsen - Parkplatz Grundschule,"Medefelder Str. , Springe / Bennigsen",52.235946404699,9.6718100940946,True,False,False,"https://www.google.com/maps?q=52.235946404699,9.6718100940946"
5.0,Wertstoffinsel,Am Namenlosen Knick Springe / Eldagsen - Ecke Knickstraße,"Am Namenlosen Knick , Springe / Eldagsen",52.171929498297,9.6562663735647,True,False,False,"https://www.google.com/maps?q=52.171929498297,9.6562663735647"
5.0,Wertstoffinsel,Hindenburgallee Ecke Kirchhofs Springe / Eldagsen - Sportplatz,"Hindenburgallee Ecke Kirchhofs , Springe / Eldagsen",52.168030200843,9.6606100957686,True,False,False,"https://www.google.com/maps?q=52.168030200843,9.6606100957686"
5.0,Wertstoffinsel,Suderbruchtrift Springe / Gestorf - Parkplatz TSV Gestorf,"Suderbruchtrift , Springe / Gestorf",52.211006451469,9.7071302937946,True,False,True,"https://www.google.com/maps?q=52.211006451469,9.7071302937946"
5.0,Wertstoffinsel,Leftjestraße Springe / Holtensen - Ecke Dorfstraße,"Leftjestraße , Springe / Holtensen",52.160948217752,9.6775512878476,True,False,True,"https://www.google.com/maps?q=52.160948217752,9.6775512878476"
5.0,Wertstoffinsel,Zur Hallermühle Springe / Mittelrode - Richtung Mittelroder Str.,"Zur Hallermühle , Springe / Mittelrode",52.201206496312,9.6508738323392,True,False,False,"https://www.google.com/maps?q=52.201206496312,9.6508738323392"
